InvoiceDate,Invoice Time,CustomerID,InvoiceNo,StockCode,Description,Country,Quantity,UnitPrice,Revenue,Items availability,revenue_buckets,price_buckets,final_revenue
01.05.2017,5:00,AVqkI_mdnnc1JgDc3ko9,545445,22961,JAM MAKING SET PRINTED,United Kingdom,12,1.45,17.4,In Stock,Very Good,Low,20
26.05.2018,7:00,AVqkI_mdnnc1JgDc3ko9,545445,21913,VINTAGE SEASIDE JIGSAW PUZZLES,United Kingdom,4,3.75,15,In Stock,Very Good,High,20
25.07.2017,21:00,AVqkI_mdnnc1JgDc3ko9,545445,22674,FRENCH TOILET SIGN BLUE METAL,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
01.08.2017,3:00,AVqkI_mdnnc1JgDc3ko9,545445,22670,FRENCH WC SIGN BLUE METAL,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
10.10.2017,2:00,AVqkI_mdnnc1JgDc3ko9,545445,23182,TOILET SIGN OCCUPIED OR VACANT,United Kingdom,24,0.83,19.92,In Stock,Excellent,Critical,20
31.05.2017,19:00,AVqkI_mdnnc1JgDc3ko9,545445,22301,COFFEE MUG CAT + BIRD DESIGN,United Kingdom,6,2.55,15.3,In Stock,Very Good,Medium,20
09.05.2017,11:00,AVphFe7t1cnluZ0--IL-,545445,22302,COFFEE MUG PEARS  DESIGN,United Kingdom,6,2.55,15.3,In Stock,Very Good,Medium,20
23.07.2017,7:00,AVphFe7t1cnluZ0--IL-,545445,22303,COFFEE MUG APPLES DESIGN,United Kingdom,6,2.55,15.3,In Stock,Very Good,Medium,20
07.06.2017,10:00,AVphFe7t1cnluZ0--IL-,545445,22898,CHILDRENS APRON APPLES DESIGN,United Kingdom,8,1.95,15.6,In Stock,Very Good,Medium,20
26.07.2017,16:00,AVzNkD4bglJLPUi8FXQC,545445,22896,PEG BAG APPLES DESIGN,United Kingdom,6,2.55,15.3,In Stock,Very Good,Medium,20
26.05.2018,8:00,AVzNkD4bglJLPUi8FXQC,545445,22939,APRON APPLE DELIGHT,United Kingdom,4,4.95,19.8,In Stock,Very Good,Very High,20
25.07.2017,22:00,AVzNkD4bglJLPUi8FXQC,545445,22561,WOODEN SCHOOL COLOURING SET,United Kingdom,12,1.65,19.8,In Stock,Very Good,Low,20
25.07.2017,21:00,AVzNkD4bglJLPUi8FXQC,545445,22745,POPPY'S PLAYHOUSE BEDROOM ,United Kingdom,6,2.1,12.6,Out Of Stock,Good,Medium,20
28.08.2017,8:00,AVzNkD4bglJLPUi8FXQC,545445,23126,DOLLCRAFT GIRL AMELIE KIT,United Kingdom,4,4.95,19.8,In Stock,Very Good,Very High,20
25.07.2017,22:00,AVzNkD4bglJLPUi8FXQC,545445,23127,DOLLCRAFT GIRL NICOLE,United Kingdom,4,4.95,19.8,In Stock,Very Good,Very High,20
10.10.2017,2:00,AVzNkD4bglJLPUi8FXQC,545445,47590A,BLUE HAPPY BIRTHDAY BUNTING,United Kingdom,3,5.45,16.35,In Stock,Very Good,Very High,20
01.08.2017,4:00,AVzNkD4bglJLPUi8FXQC,545445,47590B,PINK HAPPY BIRTHDAY BUNTING,United Kingdom,3,5.45,16.35,In Stock,Very Good,Very High,20
26.05.2018,8:00,AVzNkD4bglJLPUi8FXQC,545445,20972,PINK CREAM FELT CRAFT TRINKET BOX ,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
26.07.2017,16:00,AVzNkD4bglJLPUi8FXQC,545445,22930,BAKING MOULD HEART MILK CHOCOLATE,United Kingdom,6,2.55,15.3,In Stock,Very Good,Medium,20
01.08.2017,4:00,AVzNkD4bglJLPUi8FXQC,545445,22937,BAKING MOULD CHOCOLATE CUPCAKES,United Kingdom,6,2.55,15.3,In Stock,Very Good,Medium,20
10.10.2017,2:00,AVzNkD4bglJLPUi8FXQC,545445,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,United Kingdom,6,2.95,17.7,In Stock,Very Good,High,20
28.08.2017,8:00,AVzNkD4bglJLPUi8FXQC,545445,22858,EASTER TIN KEEPSAKE,United Kingdom,6,1.65,9.9,In Stock,Good,Low,10
10.10.2017,14:00,AVpfhqMC1cnluZ0-mUBi,545445,48187,DOORMAT NEW ENGLAND,United Kingdom,2,7.95,15.9,In Stock,Very Good,Very High,20
10.03.2017,23:00,AVpfhqMC1cnluZ0-mUBi,545445,22690,DOORMAT HOME SWEET HOME BLUE ,United Kingdom,2,7.95,15.9,In Stock,Very Good,Very High,20
26.05.2018,18:00,AVpfhqMC1cnluZ0-mUBi,545445,22502,PICNIC BASKET WICKER SMALL,United Kingdom,4,5.95,23.8,In Stock,Excellent,Very High,30
23.04.2015,15:00,AVpfhqMC1cnluZ0-mUBi,545445,22607,WOODEN ROUNDERS GARDEN SET ,United Kingdom,2,9.95,19.9,In Stock,Excellent,Very High,20
26.05.2018,18:00,AVpfhqMC1cnluZ0-mUBi,545445,22605,WOODEN CROQUET GARDEN SET,United Kingdom,1,14.95,14.95,In Stock,Very Good,Very High,20
26.05.2018,15:00,AVphvkgGLJeJML43eVIb,545459,21781,MA CAMPAGNE CUTLERY BOX,United Kingdom,1,14.95,14.95,In Stock,Very Good,Very High,20
20.04.2015,18:00,AVphvkgGLJeJML43eVIb,545459,84800L,LARGE WHITE/PINK ROSE ART FLOWER,United Kingdom,6,2.12,12.72,In Stock,Very Good,Medium,20
12.09.2017,15:00,AVpfuAxyilAPnD_xhA9L,545459,22150,3 STRIPEY MICE FELTCRAFT,United Kingdom,4,1.95,7.8,In Stock,Good,Medium,10
28.08.2017,13:00,AVpfuAxyilAPnD_xhA9L,545459,21781,MA CAMPAGNE CUTLERY BOX,United Kingdom,1,14.95,14.95,In Stock,Very Good,Very High,20
18.09.2017,12:00,AVpfuAxyilAPnD_xhA9L,545459,85175,CACTI T-LIGHT CANDLES,United Kingdom,32,0.42,13.44,In Stock,Very Good,Critical,20
26.05.2018,16:00,AVpfuAxyilAPnD_xhA9L,545459,85230A,OPIUM SCENTED VOTIVE CANDLE,United Kingdom,24,0.29,6.96,In Stock,Good,Critical,10
26.05.2018,16:00,AVpfuAxyilAPnD_xhA9L,545459,85230B,CINNAMON SCENTED VOTIVE CANDLE,United Kingdom,24,0.29,6.96,In Stock,Good,Critical,10
24.08.2017,3:00,AVpfuAxyilAPnD_xhA9L,545459,84832,ZINC WILLIE WINKIE  CANDLE STICK,United Kingdom,1,0.85,0.85,In Stock,Very Low,Critical,10
05.03.2018,3:00,AWIYLqVnYSSHbkXwxw9c,545459,22460,EMBOSSED GLASS TEALIGHT HOLDER,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
26.05.2018,8:00,AWIYLqVnYSSHbkXwxw9c,545459,22285,HANGING HEN ON NEST DECORATION,United Kingdom,12,1.65,19.8,In Stock,Very Good,Low,20
08.06.2018,15:00,AWIYLqVnYSSHbkXwxw9c,545459,22666,RECIPE BOX PANTRY YELLOW DESIGN,United Kingdom,2,2.95,5.9,In Stock,Low,High,10
26.05.2018,8:00,AWIYLqVnYSSHbkXwxw9c,545459,85172,HYACINTH BULB T-LIGHT CANDLES,United Kingdom,32,0.42,13.44,In Stock,Very Good,Critical,20
14.06.2018,7:00,AVpf3_M4ilAPnD_xj0ph,545459,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,United Kingdom,3,2.95,8.85,In Stock,Good,High,10
17.09.2017,10:00,AVwjdICannc1JgDc5uTl,545459,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,United Kingdom,1,2.95,2.95,In Stock,Low,High,10
07.02.2018,3:00,AVwjdICannc1JgDc5uTl,545459,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,United Kingdom,6,1.25,7.5,In Stock,Good,Low,10
01.08.2017,3:00,AVwjdICannc1JgDc5uTl,545459,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,United Kingdom,1,12.75,12.75,In Stock,Very Good,Very High,20
06.12.2017,12:00,AVwjdICannc1JgDc5uTl,545462,21870,I CAN ONLY PLEASE ONE PERSON MUG,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
26.05.2018,16:00,AVwjdICannc1JgDc5uTl,545462,47566B,TEA TIME PARTY BUNTING,United Kingdom,6,4.95,29.7,In Stock,Excellent,Very High,30
07.07.2017,13:00,AVwjdICannc1JgDc5uTl,545462,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,United Kingdom,4,3.75,15,In Stock,Very Good,High,20
19.03.2018,18:00,AVwjdICannc1JgDc5uTl,545462,21485,RETROSPOT HEART HOT WATER BOTTLE,United Kingdom,3,4.95,14.85,In Stock,Very Good,Very High,20
09.11.2017,4:00,AVwjdICannc1JgDc5uTl,545462,20675,BLUE POLKADOT BOWL,United Kingdom,10,1.25,12.5,In Stock,Good,Low,20
15.08.2017,15:00,AVwjdICannc1JgDc5uTl,545462,20677,PINK POLKADOT BOWL,United Kingdom,10,1.25,12.5,In Stock,Good,Low,20
23.07.2017,0:00,AVwjdICannc1JgDc5uTl,545462,20676,RED RETROSPOT BOWL,United Kingdom,10,1.25,12.5,In Stock,Good,Low,20
08.07.2017,13:00,AVwjhdTFv8e3D1O-nnNl,545462,21121,SET/10 RED POLKADOT PARTY CANDLES,United Kingdom,24,1.25,30,In Stock,Excellent,Low,30
05.02.2018,21:00,AVwjhdTFv8e3D1O-nnNl,545462,22055,MINI CAKE STAND  HANGING STRAWBERY,United Kingdom,8,1.65,13.2,In Stock,Very Good,Low,20
16.11.2017,19:00,AVwjhdTFv8e3D1O-nnNl,545462,37495,FAIRY CAKE BIRTHDAY CANDLE SET,United Kingdom,5,3.75,18.75,In Stock,Very Good,High,20
24.07.2017,19:00,AVwjhdTFv8e3D1O-nnNl,545462,21155,RED RETROSPOT PEG BAG,United Kingdom,10,2.55,25.5,In Stock,Excellent,Medium,30
09.03.2018,18:00,AVwjhdTFv8e3D1O-nnNl,545462,21563,RED HEART SHAPE LOVE BUCKET ,United Kingdom,6,2.95,17.7,In Stock,Very Good,High,20
29.06.2017,22:00,AVwjhdTFv8e3D1O-nnNl,545462,21172,PARTY METAL SIGN ,United Kingdom,12,1.45,17.4,In Stock,Very Good,Low,20
06.05.2018,17:00,AVwjhdTFv8e3D1O-nnNl,545462,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,United Kingdom,12,0.95,11.4,In Stock,Good,Low,20
24.10.2017,1:00,AVwjhdTFv8e3D1O-nnNl,545462,84970S,HANGING HEART ZINC T-LIGHT HOLDER,United Kingdom,15,0.85,12.75,In Stock,Very Good,Critical,20
24.05.2018,11:00,AVwjhdTFv8e3D1O-nnNl,545462,21557,SET OF 6 FUNKY BEAKERS,United Kingdom,6,2.95,17.7,In Stock,Very Good,High,20
11.07.2017,19:00,AVwjhdTFv8e3D1O-nnNl,545462,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,United Kingdom,14,1.45,20.3,In Stock,Excellent,Low,30
25.07.2017,18:00,AV1YDT2uvKc47QAVgpgi,545462,22469,HEART OF WICKER SMALL,United Kingdom,40,1.45,58,In Stock,Excellent,Low,60
17.07.2017,6:00,AV1YDT2uvKc47QAVgpgi,545462,22064,PINK DOUGHNUT TRINKET POT ,United Kingdom,12,1.65,19.8,In Stock,Very Good,Low,20
14.08.2017,14:00,AV1YDT2uvKc47QAVgpgi,545462,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,United Kingdom,3,4.95,14.85,In Stock,Very Good,Very High,20
15.07.2017,14:00,AV1YDT2uvKc47QAVgpgi,545462,22673,FRENCH GARDEN SIGN BLUE METAL,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
17.07.2017,10:00,AV1YDT2uvKc47QAVgpgi,545462,22675,FRENCH KITCHEN SIGN BLUE METAL,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
02.06.2018,15:00,AWLqHC23Iwln0LfXl6G4,545462,21164,HOME SWEET HOME METAL SIGN ,United Kingdom,6,2.95,17.7,More on the Way,Very Good,High,20
27.05.2018,2:00,AWLqHC23Iwln0LfXl6G4,545462,82578,KITCHEN METAL SIGN,United Kingdom,20,0.55,11,In Stock,Good,Critical,20
19.08.2017,0:00,AVqkH8AHnnc1JgDc3kaB,545462,82581,TOILET METAL SIGN,United Kingdom,20,0.55,11,In Stock,Good,Critical,20
21.07.2017,16:00,AVqkH8AHnnc1JgDc3kaB,545462,21903,MAN FLU METAL SIGN,United Kingdom,12,2.1,25.2,More on the Way,Excellent,Medium,30
25.07.2017,21:00,AVqkH8AHnnc1JgDc3kaB,545462,21165,BEWARE OF THE CAT METAL SIGN ,United Kingdom,12,1.69,20.28,In Stock,Excellent,Medium,30
20.06.2017,9:00,AVqkH8AHnnc1JgDc3kaB,545462,82580,BATHROOM METAL SIGN,United Kingdom,20,0.55,11,In Stock,Good,Critical,20
28.06.2017,4:00,AVqkH8AHnnc1JgDc3kaB,545462,22672,FRENCH BATHROOM SIGN BLUE METAL,United Kingdom,12,1.65,19.8,In Stock,Very Good,Low,20
28.08.2017,12:00,AVqkH8AHnnc1JgDc3kaB,545466,21621,VINTAGE UNION JACK BUNTING,United Kingdom,200,6.98,1396,In Stock,Excellent,Very High,1400
09.07.2017,3:00,AVqkH8AHnnc1JgDc3kaB,545469,22926,IVORY GIANT GARDEN THERMOMETER,United Kingdom,2,5.95,11.9,In Stock,Good,Very High,20
30.03.2017,2:00,AVqVGRATnnc1JgDc3jFE,545469,22927,GREEN GIANT GARDEN THERMOMETER,United Kingdom,2,5.95,11.9,In Stock,Good,Very High,20
04.04.2017,4:00,AVqVGRATnnc1JgDc3jFE,545469,22928,YELLOW GIANT GARDEN THERMOMETER,United Kingdom,2,5.95,11.9,In Stock,Good,Very High,20
12.11.2017,8:00,AVqVGRATnnc1JgDc3jFE,545469,22722,SET OF 6 SPICE TINS PANTRY DESIGN,United Kingdom,12,3.95,47.4,In Stock,Excellent,High,50
10.03.2017,15:00,AVqVGRATnnc1JgDc3jFE,545469,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,United Kingdom,6,4.95,29.7,In Stock,Excellent,Very High,30
04.03.2017,10:00,AVpf6QQIilAPnD_xkYtp,545469,22723,SET OF 6 HERB TINS SKETCHBOOK,United Kingdom,8,3.95,31.6,In Stock,Excellent,High,40
09.11.2017,4:00,AVpf6QQIilAPnD_xkYtp,545469,22721,SET OF 3 CAKE TINS SKETCHBOOK,United Kingdom,3,4.95,14.85,In Stock,Very Good,Very High,20
01.05.2017,13:00,AVpf6QQIilAPnD_xkYtp,545469,22993,SET OF 4 PANTRY JELLY MOULDS,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
24.03.2018,0:00,AVpf6QQIilAPnD_xkYtp,545469,48138,DOORMAT UNION FLAG,United Kingdom,2,7.95,15.9,In Stock,Very Good,Very High,20
19.03.2018,18:00,AVpf6QQIilAPnD_xkYtp,545469,22084,PAPER CHAIN KIT EMPIRE,United Kingdom,6,2.95,17.7,In Stock,Very Good,High,20
26.05.2018,16:00,AVpf6QQIilAPnD_xkYtp,545469,22429,ENAMEL MEASURING JUG CREAM,United Kingdom,4,4.25,17,In Stock,Very Good,High,20
26.05.2018,16:00,AVpf6QQIilAPnD_xkYtp,545469,21682,LARGE MEDINA STAMPED METAL BOWL ,United Kingdom,4,4.95,19.8,In Stock,Very Good,Very High,20
01.06.2018,0:00,AWFPIftXuC1rwyj_nIQs,545469,21683,MEDIUM MEDINA STAMPED METAL BOWL ,United Kingdom,6,2.95,17.7,In Stock,Very Good,High,20
01.06.2018,0:00,AWFPIftXuC1rwyj_nIQs,545469,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,United Kingdom,6,2.1,12.6,In Stock,Good,Medium,20
26.05.2018,7:00,AWFPIftXuC1rwyj_nIQs,545469,22838,3 TIER CAKE TIN RED AND CREAM,United Kingdom,1,14.95,14.95,In Stock,Very Good,Very High,20
26.05.2018,7:00,AWFPIftXuC1rwyj_nIQs,545469,22182,CAKE STAND VICTORIAN FILIGREE SMALL,United Kingdom,4,4.95,19.8,Out Of Stock,Very Good,Very High,20
01.06.2018,0:00,AWFPIftXuC1rwyj_nIQs,545469,22183,CAKE STAND VICTORIAN FILIGREE MED,United Kingdom,3,6.75,20.25,In Stock,Excellent,Very High,30
01.06.2018,9:00,AWFPIftXuC1rwyj_nIQs,545469,48116,DOORMAT MULTICOLOUR STRIPE,United Kingdom,2,7.95,15.9,In Stock,Very Good,Very High,20
08.09.2017,3:00,AV15efdWGV-KLJ3akfh_,545505,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,United Kingdom,2,2.95,5.9,In Stock,Low,High,10
06.12.2017,14:00,AV15efdWGV-KLJ3akfh_,545505,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,United Kingdom,288,1.06,305.28,In Stock,Excellent,Low,310
27.05.2018,2:00,AV15efdWGV-KLJ3akfh_,545505,21320,GLASS CHALICE GREEN  LARGE ,United Kingdom,24,2.1,50.4,In Stock,Excellent,Medium,60
18.11.2017,15:00,AV15efdWGV-KLJ3akfh_,545505,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,United Kingdom,32,3.39,108.48,In Stock,Excellent,High,110
04.12.2017,21:00,AV15efdWGV-KLJ3akfh_,545505,21735,TWO DOOR CURIO CABINET,United Kingdom,1,12.75,12.75,In Stock,Very Good,Very High,20
09.11.2017,3:00,AV15efdWGV-KLJ3akfh_,545518,85194S,HANGING SPRING FLOWER EGG SMALL,United Kingdom,24,0.65,15.6,In Stock,Very Good,Critical,20
27.05.2018,2:00,AV15efdWGV-KLJ3akfh_,545518,85187,S/12 MINI RABBIT EASTER,United Kingdom,12,1.65,19.8,In Stock,Very Good,Low,20
06.12.2017,19:00,AVpfCW42ilAPnD_xTj0y,545518,20727,LUNCH BAG  BLACK SKULL.,United Kingdom,10,1.65,16.5,In Stock,Very Good,Low,20
22.08.2017,19:00,AVpfCW42ilAPnD_xTj0y,545518,21934,SKULL SHOULDER BAG,United Kingdom,10,1.65,16.5,In Stock,Very Good,Low,20
26.05.2018,8:00,AVpjOxDh1cnluZ0-UqZO,545518,22383,LUNCH BAG SUKI DESIGN ,United Kingdom,10,1.65,16.5,In Stock,Very Good,Low,20
10.10.2017,2:00,AVpjOxDh1cnluZ0-UqZO,545518,85099F,JUMBO BAG STRAWBERRY,United Kingdom,10,1.95,19.5,In Stock,Very Good,Medium,20
27.05.2018,3:00,AVpfCLYC1cnluZ0-cdN7,545518,21935,SUKI  SHOULDER BAG,United Kingdom,10,1.65,16.5,In Stock,Very Good,Low,20
24.03.2018,0:00,AVpfpHOsLJeJML43BBoB,545518,21327,SKULLS WRITING SET ,United Kingdom,12,1.65,19.8,In Stock,Very Good,Low,20
19.03.2018,18:00,AVpfpHOsLJeJML43BBoB,545518,16235,RECYCLED PENCIL WITH RABBIT ERASER,United Kingdom,60,0.21,12.6,In Stock,Good,Critical,20
14.12.2017,6:00,AVpfpHOsLJeJML43BBoB,545518,22502,PICNIC BASKET WICKER SMALL,United Kingdom,8,5.95,47.6,In Stock,Excellent,Very High,50
04.12.2017,20:00,AVpfpHOsLJeJML43BBoB,545518,22621,TRADITIONAL KNITTING NANCY,United Kingdom,12,1.45,17.4,In Stock,Very Good,Low,20
18.11.2017,7:00,AVpfpHOsLJeJML43BBoB,545518,85186A,EASTER BUNNY GARLAND OF FLOWERS,United Kingdom,48,0.42,20.16,In Stock,Excellent,Critical,30
12.11.2017,8:00,AVpfpHOsLJeJML43BBoB,545518,85186C,BUNNY EGG GARLAND,United Kingdom,48,0.42,20.16,In Stock,Excellent,Critical,30
28.09.2017,1:00,AVpfpHOsLJeJML43BBoB,545518,85188A,GREEN METAL SWINGING BUNNY,United Kingdom,24,0.85,20.4,In Stock,Excellent,Critical,30
12.09.2017,1:00,AVpfpHOsLJeJML43BBoB,545518,85194L,HANGING SPRING FLOWER EGG LARGE,United Kingdom,12,0.85,10.2,Special Order,Good,Critical,20
06.09.2017,17:00,AVpfpHOsLJeJML43BBoB,545518,85186A,EASTER BUNNY GARLAND OF FLOWERS,United Kingdom,48,0.42,20.16,In Stock,Excellent,Critical,30
18.09.2017,14:00,AVpfpHOsLJeJML43BBoB,545521,15044D,RED PAPER PARASOL,United Kingdom,8,2.95,23.6,In Stock,Excellent,High,30
17.09.2017,8:00,AVpfpHOsLJeJML43BBoB,545521,40016,CHINESE DRAGON PAPER LANTERNS,United Kingdom,125,0.42,52.5,In Stock,Excellent,Critical,60
28.08.2017,18:00,AVpfpHOsLJeJML43BBoB,545526,22423,REGENCY CAKESTAND 3 TIER,United Kingdom,1,12.75,12.75,In Stock,Very Good,Very High,20
15.08.2017,15:00,AVpfpHOsLJeJML43BBoB,545526,22349,DOG BOWL CHASING BALL DESIGN,United Kingdom,6,3.75,22.5,In Stock,Excellent,High,30
23.07.2017,0:00,AVpfpHOsLJeJML43BBoB,545526,21689,SILVER VANILLA  FLOWER CANDLE POT,United Kingdom,6,3.75,22.5,In Stock,Excellent,High,30
27.05.2018,2:00,AVpgaBHP1cnluZ0-1Cp6,545526,21320,GLASS CHALICE GREEN  LARGE ,United Kingdom,3,2.55,7.65,In Stock,Good,Medium,10
23.07.2017,4:00,AVpgaBHP1cnluZ0-1Cp6,545526,22697,GREEN REGENCY TEACUP AND SAUCER,United Kingdom,2,2.95,5.9,In Stock,Low,High,10
17.09.2017,10:00,AVpgaBHP1cnluZ0-1Cp6,545526,22698,PINK REGENCY TEACUP AND SAUCER,United Kingdom,4,2.95,11.8,In Stock,Good,High,20
30.03.2017,9:00,AVpgaBHP1cnluZ0-1Cp6,545526,22699,ROSES REGENCY TEACUP AND SAUCER ,United Kingdom,4,2.95,11.8,In Stock,Good,High,20
06.02.2018,4:00,AVphxbgP1cnluZ0-GOgn,545526,21695,SMALL SILVER FLOWER CANDLE POT,United Kingdom,12,2.95,35.4,In Stock,Excellent,High,40
04.05.2018,9:00,AVphxbgP1cnluZ0-GOgn,545526,21688,SILVER PLATE CANDLE BOWL SMALL,United Kingdom,12,2.95,35.4,In Stock,Excellent,High,40
27.05.2018,2:00,AVphxbgP1cnluZ0-GOgn,545526,21318,GLASS CHALICE BLUE SMALL ,United Kingdom,6,1.65,9.9,In Stock,Good,Low,10
10.10.2017,17:00,AVqVGm4XU2_QcyX9Ozds,545526,85141,JARDIN ETCHED GLASS FRUITBOWL,United Kingdom,2,10.75,21.5,In Stock,Excellent,Very High,30
26.05.2018,8:00,AWInTtJpYSSHbkXwx3pV,545526,21654,RIDGED GLASS FINGER BOWL,United Kingdom,6,1.45,8.7,In Stock,Good,Low,10
30.03.2018,21:00,AWInTtJpYSSHbkXwx3pV,545526,20801,LARGE PINK GLASS SUNDAE DISH,United Kingdom,4,2.55,10.2,In Stock,Good,Medium,20
25.07.2017,18:00,AVpfM8Rp1cnluZ0-gFTv,545526,20802,SMALL GLASS SUNDAE DISH CLEAR,United Kingdom,6,1.65,9.9,In Stock,Good,Low,10
09.07.2017,22:00,AVpfM8Rp1cnluZ0-gFTv,545534,22668,PINK BABY BUNTING,United Kingdom,5,2.95,14.75,Out Of Stock,Very Good,High,20
15.07.2017,16:00,AVpfM8Rp1cnluZ0-gFTv,545534,47590A,BLUE HAPPY BIRTHDAY BUNTING,United Kingdom,3,5.45,16.35,Special Order,Very Good,Very High,20
25.07.2017,18:00,AVpfM8Rp1cnluZ0-gFTv,545534,47590B,PINK HAPPY BIRTHDAY BUNTING,United Kingdom,3,5.45,16.35,Special Order,Very Good,Very High,20
10.07.2017,23:00,AVpfM8Rp1cnluZ0-gFTv,545534,47566,PARTY BUNTING,United Kingdom,4,4.95,19.8,In Stock,Very Good,Very High,20
24.07.2017,21:00,AVpfM8Rp1cnluZ0-gFTv,545534,22197,SMALL POPCORN HOLDER,United Kingdom,12,0.85,10.2,In Stock,Good,Critical,20
28.09.2017,4:00,AVpfM8Rp1cnluZ0-gFTv,545534,84946,ANTIQUE SILVER TEA GLASS ETCHED,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
10.07.2017,4:00,AVpfM8Rp1cnluZ0-gFTv,545534,85123A,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,12,2.95,35.4,In Stock,Excellent,High,40
14.07.2017,14:00,AVpfM8Rp1cnluZ0-gFTv,545534,85099B,JUMBO BAG RED RETROSPOT,United Kingdom,10,1.95,19.5,In Stock,Very Good,Medium,20
14.08.2017,14:00,AVpfM8Rp1cnluZ0-gFTv,545534,22595,GINGHAM HEART DECORATION,United Kingdom,12,0.85,10.2,In Stock,Good,Critical,20
16.07.2017,20:00,AVpfM8Rp1cnluZ0-gFTv,545534,22722,SET OF 6 SPICE TINS PANTRY DESIGN,United Kingdom,4,3.95,15.8,In Stock,Very Good,High,20
28.08.2017,12:00,AVpfM8Rp1cnluZ0-gFTv,545534,20725,LUNCH BAG RED RETROSPOT,United Kingdom,10,1.65,16.5,In Stock,Very Good,Low,20
26.07.2017,18:00,AVpfM8Rp1cnluZ0-gFTv,545534,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,United Kingdom,6,2.95,17.7,In Stock,Very Good,High,20
27.01.2018,3:00,AVpfaey3LJeJML438zOU,545534,21936,RED RETROSPOT PICNIC BAG,United Kingdom,5,2.95,14.75,In Stock,Very Good,High,20
25.08.2017,22:00,AVpfaey3LJeJML438zOU,545545,23183,MOTHER'S KITCHEN SPOON REST ,United Kingdom,1,3.75,3.75,In Stock,Low,High,10
13.12.2017,15:00,AVqkJey9nnc1JgDc3kvk,545545,23179,CLOCK MAGNET MUM'S KITCHEN,United Kingdom,1,2.89,2.89,More on the Way,Low,High,10
12.11.2017,9:00,AVqkJey9nnc1JgDc3kvk,545545,23178,JAM CLOCK MAGNET,United Kingdom,1,2.89,2.89,In Stock,Low,High,10
23.08.2017,7:00,AVqkJey9nnc1JgDc3kvk,545545,22997,TRAVEL CARD WALLET UNION JACK,United Kingdom,2,0.42,0.84,In Stock,Very Low,Critical,10
24.09.2017,8:00,AVqVHk9yU2_QcyX9Ozm8,545545,22995,TRAVEL CARD WALLET SUKI,United Kingdom,2,0.42,0.84,More on the Way,Very Low,Critical,10
27.05.2018,2:00,AVqVHk9yU2_QcyX9Ozm8,545545,23003,TRAVEL CARD WALLET VINTAGE ROSE ,United Kingdom,1,0.42,0.42,In Stock,Very Low,Critical,10
15.08.2017,15:00,AVpgHYROLJeJML43JKG9,545545,22998,TRAVEL CARD WALLET KEEP CALM,United Kingdom,1,0.42,0.42,In Stock,Very Low,Critical,10
10.10.2017,5:00,AVpgHYROLJeJML43JKG9,545545,23004,TRAVEL CARD WALLET PANTRY,United Kingdom,2,0.42,0.84,In Stock,Very Low,Critical,10
30.03.2017,2:00,AVpgHYROLJeJML43JKG9,545545,22996,TRAVEL CARD WALLET VINTAGE TICKET,United Kingdom,1,0.42,0.42,In Stock,Very Low,Critical,10
18.11.2017,7:00,AVpgHYROLJeJML43JKG9,545545,22135,MINI LADLE LOVE HEART PINK,United Kingdom,2,0.42,0.84,In Stock,Very Low,Critical,10
19.06.2018,23:00,AVpgHYROLJeJML43JKG9,545545,22134,MINI LADLE LOVE HEART RED ,United Kingdom,2,0.42,0.84,In Stock,Very Low,Critical,10
23.07.2017,0:00,AVpgHYROLJeJML43JKG9,545545,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,United Kingdom,1,0.85,0.85,Out Of Stock,Very Low,Critical,10
24.09.2017,2:00,AVpgHYROLJeJML43JKG9,545545,21784,SHOE SHINE BOX ,United Kingdom,1,9.95,9.95,Special Order,Good,Very High,10
19.06.2018,23:00,AVpgHYROLJeJML43JKG9,545545,47590A,BLUE HAPPY BIRTHDAY BUNTING,United Kingdom,1,5.45,5.45,In Stock,Low,Very High,10
